timestamp,subscription_id,resource_group,region,service_type,units_used,provision_capacity,cost_use,availability,external_holiday,internal_maintenance,forecast
2024-02-06,sub-93901,rg-938,North Europe,virtual machine,499,786,32.39,93.47,0,0,550.48425
2024-04-29,sub-16797,rg-667,Central US,SQL Database,25,458,49.0,93.51,1,0,200.67458
2024-07-27,sub-44458,rg-205,West Europe,SQL DATABASE,659,766,43.26,97.29,0,0,555.27655
2024-08-04,sub-88676,rg-767,North Europe,SQL Database,128,238,17.33,96.23,0,0,116.17135
2022-08-25,sub-30986,rg-891,East US,Functions,37,522,0.8,95.1,0,0,150.46098
2025-07-18,sub-41400,rg-699,Central US,SQL Database,545,975,46.28,98.13,0,0,656.81177
2023-05-06,sub-39529,rg-336,Southeast Asia,Cosmos DB,962,1174,34.16,98.64,0,0,871.2779
2025-08-20,sub-91143,rg-398,Southeast Asia,Storage Account,338,561,30.86,91.48,0,0,305.69073
2022-01-12,sub-53995,rg-193,WEST US,sql database,514,767,31.5,92.15,0,0,539.7687
2022-10-25,sub-36345,rg-323,East US,Cosmos DB,950,1054,20.84,90.13,0,0,868.97736
2021-12-09,sub-15324,rg-642,East US,SQL Database,85,203,25.39,96.37,0,1,91.852394
2022-05-02,sub-18459,rg-770,West US,App Service,944,1172,8.29,96.02,1,0,858.1476
2021-12-28,sub-12395,rg-583,East US,SQL Database,95,131,12.9,99.09,0,0,84.99957
2023-09-17,sub-92642,rg-554,East US,App Service,267,416,38.25,98.98,0,0,218.3829
2024-06-13,sub-30563,rg-283,West US,Functions,846,1293,25.07,97.64,0,0,883.79865
2024-04-28,sub-61521,rg-942,West US,App Service,627,654,21.05,94.98,0,0,419.98157
2023-11-20,sub-75621,rg-793,East US,Functions,501,875,38.96,99.15,1,0,667.3398
2023-03-31,sub-85718,rg-249,Southeast Asia,App Service,449,901,1.07,96.86,0,0,602.5403
2022-02-03,sub-18787,rg-473,east us,virtual machine,673,922,2.24,90.11,0,0,656.0827
2021-07-28,sub-37054,rg-148,West US,Cosmos DB,85,116,18.29,91.51,0,0,80.71516
2022-11-24,sub-46642,rg-714,East US,SQL Database,883,1109,14.86,90.11,0,0,829.93335
2025-01-11,sub-69317,rg-184,East US,SQL Database,73,251,2.94,92.18,0,0,130.55034
2022-02-26,sub-80753,rg-116,East US,Storage Account,465,689,1.35,94.65,0,0,445.85757
2022-07-03,sub-89304,rg-152,North Europe,Storage Account,12,44,6.87,94.58,0,0,53.78522
2024-03-27,sub-72177,rg-279,southeast asia,Storage Account,867,1199,40.23,98.9,0,0,855.6681
2022-11-14,sub-82965,rg-379,West Europe,Cosmos DB,223,686,43.46,93.08,0,0,403.8763
2022-07-11,sub-52836,rg-334,West Europe,SQL Database,263,498,13.04,90.66,0,0,261.94757
2022-05-12,sub-50072,rg-742,west us,Storage Account,169,566,16.3,91.4,0,0,230.662
2021-10-18,sub-71098,rg-628,East US,Cosmos DB,938,1187,40.49,95.07,0,1,873.5694
2023-09-17,sub-54674,rg-533,NORTH EUROPE,Storage Account,765,1124,47.11,95.62,0,0,828.64294
2024-08-23,sub-12017,rg-413,Central US,App Service,676,1166,28.06,94.81,0,0,777.014
2024-05-18,sub-41137,rg-859,Central US,SQL DATABASE,579,898,24.44,93.89,0,0,639.0118
2025-10-11,sub-84157,rg-399,West Europe,sql database,961,1242,41.62,95.57,0,0,885.1071
2023-04-26,sub-28320,rg-779,North Europe,Storage Account,337,675,28.28,91.28,0,0,415.8194
2025-03-07,sub-15824,rg-390,Southeast Asia,COSMOS DB,452,758,27.65,94.93,0,0,508.25378
2023-12-18,sub-43770,rg-311,East US,SQL Database,473,636,32.47,95.79,0,0,397.20474
2023-07-31,sub-54139,rg-367,West Europe,Functions,806,999,10.32,92.81,0,0,767.16614
2023-05-04,sub-26479,rg-404,West Europe,App Service,564,1009,25.73,90.73,1,0,742.99
2022-06-15,sub-48846,rg-575,East US,Cosmos DB,275,680,5.98,94.92,0,0,424.26596
2023-11-14,sub-42053,rg-248,WEST EUROPE,Functions,456,752,35.94,97.39,0,0,473.83603
2025-09-08,sub-70330,rg-256,West US,Storage Account,603,1082,45.17,97.72,0,0,786.5827
2024-10-01,sub-22314,rg-896,West Europe,Virtual Machine,961,1425,27.29,92.21,0,0,945.0861
2024-10-29,sub-82881,rg-286,Central US,App Service,824,1289,40.06,99.09,0,0,888.40826
2025-09-14,sub-48486,rg-848,East US,SQL DATABASE,202,532,1.04,91.33,0,0,254.61812
2023-03-17,sub-97903,rg-856,North Europe,sql database,53,356,33.68,98.76,0,0,171.65912
2024-09-20,sub-32206,rg-558,West US,SQL Database,659,1099,7.19,95.35,0,0,757.47266
2021-05-27,sub-12875,rg-421,East US,Functions,573,656,5.84,99.41,0,0,426.57117
2023-12-18,sub-10700,rg-242,West US,Functions,50,361,22.19,92.12,0,0,182.79524
2021-11-08,sub-83244,rg-899,North Europe,Cosmos DB,534,862,33.93,98.61,0,0,665.0346
2022-09-02,sub-93302,rg-326,West Europe,cosmos db,527,793,32.9,92.52,0,1,559.89056
2024-04-02,sub-94744,rg-174,southeast asia,Storage Account,475,678,43.73,98.2,0,0,417.29584
2021-02-12,sub-49981,rg-441,West US,App Service,474,697,14.19,95.74,1,0,525.9379
2022-03-25,sub-27428,rg-870,EAST US,Storage Account,657,904,0.4,94.2,0,0,607.004
2024-02-24,sub-55451,rg-535,North Europe,App Service,901,938,43.78,98.74,1,0,718.8561
2025-06-15,sub-78447,rg-641,west europe,Cosmos DB,206,295,32.28,99.6,0,0,156.30276
2023-03-12,sub-74865,rg-543,Southeast Asia,VIRTUAL MACHINE,27,70,23.35,91.17,0,0,69.30215
2021-04-16,sub-57656,rg-914,West Europe,Functions,20,313,16.84,98.97,0,0,169.82639
2021-12-02,sub-11613,rg-376,East US,virtual machine,741,1151,44.05,93.3,0,0,853.85626
2025-03-13,sub-34981,rg-649,West US,App Service,711,1032,12.5,94.25,0,0,770.3509
2024-03-08,sub-23887,rg-663,North Europe,Virtual Machine,958,1011,44.63,97.76,0,0,784.38586
2022-07-27,sub-74174,rg-193,Central US,App Service,869,1122,7.14,97.05,0,0,798.81854
2022-04-15,sub-21230,rg-373,East US,App Service,65,195,18.19,92.67,0,0,91.852394
2021-12-27,sub-34298,rg-572,East US,VIRTUAL MACHINE,183,210,3.84,94.58,0,0,92.047516
2021-06-11,sub-23561,rg-272,North Europe,COSMOS DB,232,382,18.82,92.57,0,1,198.64394
2021-02-14,sub-35398,rg-383,West Europe,Storage Account,594,1020,28.31,96.49,0,0,821.18756
2024-11-05,sub-40075,rg-848,West US,Virtual Machine,772,1062,2.49,97.89,0,0,781.29755
2022-01-27,sub-67463,rg-548,Southeast Asia,STORAGE ACCOUNT,444,730,20.21,90.26,0,0,458.396
2025-01-01,sub-96285,rg-225,west us,cosmos db,88,529,20.36,99.9,1,0,199.90117
2023-10-28,sub-40918,rg-118,North Europe,Functions,915,1135,13.46,94.1,0,0,823.66815
2024-04-07,sub-77697,rg-130,North Europe,app service,511,605,24.66,91.75,0,0,375.43948
2024-02-29,sub-86348,rg-771,north europe,SQL Database,484,557,33.78,99.62,0,1,340.74573
2025-05-17,sub-64155,rg-926,West Europe,Storage Account,801,859,46.96,96.93,1,0,639.8137
2021-04-21,sub-10948,rg-693,Central US,Virtual Machine,616,783,3.52,96.03,0,0,558.5214
2025-02-19,sub-29706,rg-804,Southeast Asia,sql database,736,761,3.78,96.51,0,0,580.25183
2021-05-11,sub-79733,rg-848,Central US,Cosmos DB,123,154,40.95,92.97,0,0,83.314705
2025-11-23,sub-60397,rg-523,West US,FUNCTIONS,26,312,32.53,98.29,0,0,130.37164
2021-08-23,sub-45057,rg-173,West Europe,APP SERVICE,462,524,21.23,90.36,0,0,256.16794
2022-03-28,sub-64683,rg-785,Southeast Asia,FUNCTIONS,455,760,0.36,90.39,0,0,525.3492
2025-05-05,sub-40890,rg-606,East US,Storage Account,602,1098,22.77,99.76,0,0,776.11194
2022-11-28,sub-41073,rg-401,West US,cosmos db,248,533,21.9,94.95,1,0,280.85324
2024-08-14,sub-20487,rg-746,West US,Cosmos DB,102,461,46.88,94.84,0,0,219.11443
2024-07-10,sub-48305,rg-516,North Europe,App Service,915,985,5.59,95.53,1,0,807.10315
2025-12-22,sub-27845,rg-241,North Europe,APP SERVICE,512,879,26.28,95.48,0,0,625.9592
2024-04-21,sub-46426,rg-693,East US,SQL Database,683,1028,9.25,96.59,0,0,777.58044
2025-07-24,sub-46188,rg-671,west us,Storage Account,620,659,33.38,99.68,0,0,494.2229
2022-12-09,sub-35937,rg-709,WEST EUROPE,SQL Database,240,314,43.57,97.68,0,0,181.19444
2023-03-06,sub-65222,rg-452,Central US,storage account,576,762,12.11,94.79,0,0,542.25323
2023-10-12,sub-22072,rg-801,East US,Functions,880,922,23.62,99.81,0,0,660.27313
2025-11-05,sub-87420,rg-525,East US,virtual machine,401,700,0.2,97.83,0,0,470.80902
2021-08-18,sub-25615,rg-604,West Europe,Functions,269,743,18.31,98.08,0,0,435.17355
2025-09-21,sub-14179,rg-463,SOUTHEAST ASIA,Storage Account,182,491,41.08,91.28,0,0,253.3365
2023-12-05,sub-89065,rg-214,SOUTHEAST ASIA,virtual machine,34,271,20.97,97.03,0,1,130.23538
2025-10-04,sub-15399,rg-483,East US,FUNCTIONS,544,741,27.97,93.3,1,0,491.93848
2023-07-24,sub-78525,rg-258,Central US,STORAGE ACCOUNT,605,787,17.81,97.89,0,0,539.7691
2023-09-02,sub-30144,rg-854,southeast asia,Virtual Machine,154,520,1.96,95.81,0,0,247.28207
2021-09-08,sub-43928,rg-736,Southeast Asia,COSMOS DB,282,776,23.3,93.49,0,0,457.0342
2022-06-18,sub-14119,rg-579,Southeast Asia,App Service,908,925,37.19,93.27,0,0,816.9923
2025-05-16,sub-13475,rg-702,Southeast Asia,App Service,319,444,18.4,90.37,0,0,230.91211
2023-07-26,sub-79210,rg-287,West Europe,Functions,259,334,19.13,92.84,0,0,189.04274
2025-03-09,sub-78513,rg-344,West US,Storage Account,95,448,11.96,91.34,0,0,210.97183
2021-10-17,sub-86256,rg-520,Southeast Asia,Functions,707,897,28.26,97.52,1,0,660.07635
2023-09-13,sub-96312,rg-600,WEST US,Cosmos DB,307,594,42.61,97.63,0,0,331.85294
2022-09-13,sub-13381,rg-846,West Europe,Functions,886,1052,34.17,95.03,0,1,765.2876
2021-10-15,sub-99406,rg-943,West Europe,App Service,685,824,27.85,95.35,1,0,540.5351
2025-01-11,sub-52889,rg-935,west us,App Service,363,492,31.14,96.35,0,0,240.3281
2022-02-04,sub-24600,rg-195,north europe,Functions,776,947,25.87,90.5,1,0,720.7673
2022-04-24,sub-76772,rg-635,west us,cosmos db,769,872,32.66,99.38,0,0,706.18365
2023-11-12,sub-97181,rg-561,SOUTHEAST ASIA,App Service,817,1130,23.44,99.0,1,0,775.9435
2021-09-05,sub-26233,rg-863,West US,App Service,521,749,40.78,94.88,1,1,508.7616
2024-05-28,sub-96200,rg-728,East US,App Service,814,1198,45.32,96.38,1,0,860.7531
2022-02-02,sub-72317,rg-372,West US,VIRTUAL MACHINE,600,850,5.01,96.22,0,0,609.2806
2021-06-23,sub-52732,rg-453,CENTRAL US,Functions,804,1070,34.76,98.37,1,0,793.2492
2021-04-26,sub-35107,rg-193,East US,Cosmos DB,566,865,32.93,99.31,0,0,630.92584
2024-09-12,sub-91548,rg-284,southeast asia,cosmos db,443,798,38.98,91.17,0,0,497.61844
2023-04-08,sub-48844,rg-373,Central US,Cosmos DB,476,535,36.43,93.98,0,0,280.85324
2024-08-18,sub-74857,rg-942,West US,SQL Database,414,842,11.79,98.75,0,0,589.5609
2024-03-31,sub-98587,rg-993,West US,FUNCTIONS,711,1130,11.41,91.22,1,0,821.363
2024-07-21,sub-88688,rg-642,North Europe,Cosmos DB,171,318,23.58,99.54,0,0,196.67627
2023-11-18,sub-14528,rg-226,West US,Functions,11,250,30.15,94.91,0,0,130.61191
2024-05-16,sub-74916,rg-786,southeast asia,Cosmos DB,858,1355,21.83,99.95,0,0,915.0005
2022-06-23,sub-76944,rg-235,East US,Cosmos DB,204,325,4.5,90.5,0,0,148.6292
2022-05-08,sub-93516,rg-686,West Europe,Storage Account,292,594,24.36,95.83,0,0,334.1811
2022-03-24,sub-43713,rg-462,Southeast Asia,Functions,725,884,40.89,99.45,0,1,678.3364
2022-02-05,sub-56327,rg-678,WEST EUROPE,SQL Database,859,1091,14.66,97.83,0,0,765.12384
2022-08-09,sub-86859,rg-696,southeast asia,Functions,300,538,15.33,96.48,1,0,284.02383
2022-06-30,sub-24742,rg-779,East US,App Service,141,339,26.22,96.99,1,0,169.26477
2021-10-29,sub-32979,rg-132,West US,Functions,569,1035,22.89,93.49,0,0,751.3034
2024-06-18,sub-21481,rg-693,North Europe,app service,84,382,13.17,90.37,1,0,125.40959
2022-03-26,sub-12766,rg-479,East US,Virtual Machine,140,396,49.9,96.47,0,0,228.83856
2022-11-18,sub-33938,rg-623,West US,SQL Database,624,913,0.52,92.19,0,0,655.0821
2023-01-17,sub-49535,rg-974,southeast asia,Storage Account,499,863,21.61,98.94,0,0,606.53
2024-10-28,sub-18288,rg-206,West Europe,Functions,717,869,29.76,95.44,0,0,605.6109
2025-05-01,sub-43159,rg-602,West Europe,Cosmos DB,200,365,44.01,95.69,0,0,204.5955
2023-04-16,sub-32900,rg-137,East US,SQL Database,704,1186,19.65,98.57,0,0,786.39264
2023-02-04,sub-26676,rg-505,Central US,APP SERVICE,835,924,14.93,91.7,0,0,808.20374
2022-11-28,sub-84006,rg-367,Central US,Virtual Machine,188,201,25.19,99.57,0,0,105.720085
2022-02-02,sub-31700,rg-614,East US,SQL Database,865,996,31.54,91.37,0,0,746.9886
2025-05-01,sub-26752,rg-281,Southeast Asia,Cosmos DB,422,674,29.75,99.22,0,0,419.98157
2021-02-11,sub-20988,rg-796,North Europe,SQL Database,997,1374,6.75,90.01,0,0,959.3015
2021-10-14,sub-19029,rg-300,Southeast Asia,Cosmos DB,692,860,24.02,90.89,0,0,613.1767
2022-06-19,sub-32103,rg-237,Southeast Asia,SQL Database,669,995,46.3,91.53,0,0,729.8177
2023-10-12,sub-10650,rg-754,West US,Cosmos DB,214,685,24.71,90.95,0,0,412.2434
2023-10-04,sub-66567,rg-547,Central US,App Service,87,158,30.96,91.83,0,0,91.852394
2021-09-19,sub-40282,rg-879,Central US,Storage Account,18,275,48.37,95.45,0,0,124.06567
2023-07-07,sub-99841,rg-573,southeast asia,Storage Account,690,805,15.47,99.7,0,0,553.6443
2022-01-20,sub-92847,rg-100,Southeast Asia,Virtual Machine,732,967,36.8,90.78,1,1,714.07324
2023-06-01,sub-16458,rg-465,West US,Cosmos DB,735,1152,16.4,94.84,0,1,855.4709
2023-08-16,sub-55006,rg-626,West Europe,Storage Account,620,688,44.79,93.27,0,0,473.9301
2024-11-04,sub-13948,rg-256,West US,Virtual Machine,169,355,21.34,92.21,0,0,197.96281
2021-11-15,sub-28627,rg-602,West Europe,Virtual Machine,348,590,28.38,91.39,0,0,334.1811
2025-10-15,sub-99384,rg-791,West Europe,App Service,923,1337,33.29,97.7,0,0,910.704
2024-01-13,sub-53036,rg-852,Southeast Asia,Storage Account,106,420,12.03,98.45,0,1,220.99953
2024-10-19,sub-54850,rg-852,North Europe,App Service,478,668,32.98,96.83,0,0,426.48557
2022-08-26,sub-63461,rg-274,north europe,Functions,216,595,46.76,94.05,1,0,328.62192
2021-12-08,sub-72286,rg-956,West US,Storage Account,412,512,15.73,94.45,0,0,248.6162
2024-11-06,sub-95720,rg-926,Central US,App Service,32,122,0.5,97.69,0,0,75.31441
2025-12-03,sub-57477,rg-773,West Europe,Functions,366,720,25.2,98.7,0,0,405.1986
2022-08-24,sub-36953,rg-586,Southeast Asia,SQL DATABASE,541,593,25.0,97.12,0,0,365.4757
2022-09-26,sub-55298,rg-142,East US,cosmos db,139,438,27.89,92.43,0,0,227.94041
2022-01-10,sub-41606,rg-144,West Europe,App Service,301,320,10.84,92.78,0,0,210.3298
2025-07-01,sub-66622,rg-363,Central US,functions,423,794,15.53,95.17,0,0,508.9437
2024-09-28,sub-65935,rg-735,West Europe,Virtual Machine,370,844,48.38,96.17,0,1,575.5949
2023-01-06,sub-43935,rg-652,EAST US,Functions,634,690,17.11,92.1,0,0,522.6287
2024-04-27,sub-88263,rg-677,West Europe,Cosmos DB,486,965,17.11,99.35,1,0,673.72034
2022-11-26,sub-26619,rg-369,West US,App Service,146,221,43.34,98.84,1,0,124.2835
2022-05-22,sub-93522,rg-304,West US,Functions,182,532,8.39,95.77,0,0,287.44284
2024-02-04,sub-50907,rg-221,WEST EUROPE,Storage Account,795,1172,31.63,91.59,0,0,861.02423
2025-01-12,sub-70171,rg-204,East US,Storage Account,592,654,23.42,90.51,1,0,476.88507
2022-08-21,sub-67170,rg-451,West Europe,Virtual Machine,932,1094,1.83,98.12,0,0,773.2261
2022-04-28,sub-37997,rg-612,North Europe,App Service,676,702,22.27,95.88,0,0,492.03433
2023-11-20,sub-84049,rg-132,West Europe,SQL Database,824,836,9.98,97.86,0,0,625.4623
2022-10-16,sub-30696,rg-237,North Europe,App Service,561,701,18.47,97.03,0,0,459.60733
2025-07-05,sub-10675,rg-902,Central US,Storage Account,777,1088,27.39,93.59,0,0,780.42944
2025-01-09,sub-40520,rg-452,north europe,Functions,301,731,26.34,94.56,0,0,443.4981
2021-06-04,sub-58703,rg-346,West Europe,Functions,444,470,3.32,99.35,0,0,276.26456
2024-04-29,sub-94204,rg-533,EAST US,App Service,244,504,40.92,91.05,0,0,260.06247
2024-08-09,sub-57481,rg-536,East US,Functions,401,741,37.37,90.91,0,0,464.18015
2021-06-23,sub-78943,rg-253,West Europe,App Service,827,1114,24.31,96.43,0,0,790.74286
2022-03-12,sub-85209,rg-835,WEST US,SQL Database,406,608,11.43,92.16,1,0,350.5741
2022-08-13,sub-23419,rg-575,Central US,functions,687,1184,46.06,97.35,0,1,853.0129
2025-12-06,sub-40507,rg-995,Central US,Storage Account,99,118,14.69,98.75,0,0,84.99957
2024-11-10,sub-37210,rg-916,Southeast Asia,Storage Account,364,606,27.62,92.13,0,0,341.02386
2025-04-28,sub-46681,rg-756,West US,Functions,787,1178,43.74,99.3,0,0,854.5537
2023-12-01,sub-95036,rg-480,North Europe,App Service,753,939,18.73,92.89,0,0,675.6277
2021-12-22,sub-86197,rg-960,West US,Virtual Machine,448,482,48.93,93.01,0,0,327.31146
2022-05-20,sub-17887,rg-469,North Europe,App Service,185,626,12.89,90.7,0,0,398.75128
2023-09-20,sub-85548,rg-593,East US,Storage Account,445,549,45.86,94.69,0,1,289.20294
2021-02-23,sub-17608,rg-958,North Europe,Virtual Machine,623,938,42.34,98.0,0,0,686.81775
2023-10-03,sub-14383,rg-845,Southeast Asia,App Service,862,1334,5.38,95.66,1,0,927.4889
2024-12-19,sub-16286,rg-686,Southeast Asia,Storage Account,229,238,30.57,90.74,1,0,111.168236
2023-06-22,sub-66102,rg-138,West US,virtual machine,922,1004,2.01,94.68,0,0,844.99304
2023-12-28,sub-23622,rg-861,North Europe,Storage Account,694,1011,21.43,97.35,0,0,717.46515
2022-05-05,sub-60575,rg-181,West Europe,app service,774,1105,1.68,91.87,0,0,774.96045
2022-03-11,sub-59519,rg-325,North Europe,Virtual Machine,656,803,25.98,93.43,0,0,579.51715
2022-07-10,sub-30595,rg-730,CENTRAL US,Storage Account,321,582,41.54,90.0,0,0,273.24368
2022-06-25,sub-87331,rg-856,Southeast Asia,App Service,236,488,47.53,92.97,0,0,251.0155
2024-04-07,sub-20823,rg-420,West Europe,Virtual Machine,624,1024,1.78,98.98,0,0,776.82166
2024-12-07,sub-14211,rg-263,East US,SQL Database,436,751,46.99,96.33,0,0,448.4835
2023-11-13,sub-86627,rg-771,West Europe,Functions,357,736,16.86,98.36,0,0,477.53815
2024-06-20,sub-46003,rg-950,East US,Storage Account,599,1066,39.88,94.11,1,0,793.04443
2025-09-19,sub-16143,rg-590,North Europe,Virtual Machine,234,405,8.73,93.22,0,0,241.42438
2022-10-04,sub-39702,rg-462,West Europe,Virtual Machine,899,1211,2.57,98.32,0,0,859.4819
2025-06-05,sub-36935,rg-102,NORTH EUROPE,Functions,315,576,8.56,96.34,0,0,328.91272
2023-12-02,sub-97106,rg-803,East US,Virtual Machine,560,1002,39.87,92.83,0,0,682.5588
2021-08-30,sub-49150,rg-754,Central US,SQL Database,418,790,44.54,95.29,0,0,536.7975
2024-09-07,sub-46365,rg-707,West Europe,sql database,432,668,24.3,97.63,0,0,419.98157
2024-12-11,sub-50411,rg-142,southeast asia,App Service,484,671,9.23,94.6,0,0,419.18094
2023-05-24,sub-95492,rg-101,West Europe,App Service,906,1296,18.47,90.01,0,0,921.1262
2025-03-03,sub-60168,rg-810,West Europe,SQL Database,920,1176,21.99,91.4,0,0,861.02423
2023-01-20,sub-99311,rg-309,West US,Cosmos DB,562,798,21.34,92.78,0,0,663.94226
2021-07-17,sub-71081,rg-396,West US,Virtual Machine,809,851,18.84,93.1,0,0,642.67554
2021-06-27,sub-43743,rg-127,Central US,SQL Database,178,531,5.71,97.43,0,0,285.13763
2022-07-16,sub-94386,rg-667,Southeast Asia,App Service,739,955,37.87,90.36,0,0,708.5618
2023-02-13,sub-51402,rg-641,East US,STORAGE ACCOUNT,311,458,29.52,92.34,0,1,227.94041
2024-12-07,sub-30424,rg-443,Southeast Asia,SQL Database,856,1151,36.58,93.99,0,0,851.457
2025-08-23,sub-76229,rg-157,west us,Storage Account,176,459,6.19,96.51,0,0,159.33707
2021-10-06,sub-50664,rg-730,West Europe,Storage Account,759,1004,32.86,90.25,0,0,689.6275
2021-06-27,sub-77898,rg-511,west europe,storage account,770,1071,26.48,91.76,0,0,785.9178
2025-01-29,sub-75072,rg-969,North Europe,SQL Database,365,802,4.42,90.76,0,0,655.529
2023-04-25,sub-17723,rg-932,Southeast Asia,Functions,650,791,24.67,97.49,0,0,542.0743
2025-01-15,sub-74246,rg-671,North Europe,Functions,512,713,7.89,97.93,0,0,457.06497
2021-09-10,sub-25570,rg-251,North Europe,FUNCTIONS,231,586,22.29,92.38,0,0,328.804
2021-03-07,sub-88044,rg-310,West Europe,Cosmos DB,975,1308,3.84,96.74,0,1,943.1519
2025-02-13,sub-80397,rg-875,North Europe,Functions,414,441,27.85,93.05,0,0,249.02446
2021-02-01,sub-16956,rg-406,East US,App Service,443,742,23.85,93.51,0,0,457.21298
2021-12-05,sub-95142,rg-439,West Europe,Virtual Machine,84,321,20.03,91.55,0,0,186.78308
2022-11-25,sub-88680,rg-547,Central US,COSMOS DB,383,667,48.48,91.49,0,0,411.7147
2023-06-02,sub-85327,rg-115,west europe,Virtual Machine,786,924,36.35,93.93,0,0,683.21594
2024-03-09,sub-52990,rg-414,southeast asia,SQL Database,91,494,44.78,95.12,0,0,201.82513
2022-04-21,sub-69753,rg-248,West Europe,APP SERVICE,43,378,31.13,93.9,0,0,178.77681
2025-09-04,sub-68397,rg-808,west us,Cosmos DB,35,58,42.51,99.0,1,1,49.837467
2024-12-15,sub-56022,rg-956,north europe,Cosmos DB,340,785,29.56,92.33,0,0,530.9084
2023-07-17,sub-65539,rg-110,North Europe,Functions,49,316,45.36,99.13,0,0,190.0787
2024-12-11,sub-56906,rg-247,West Europe,Storage Account,57,450,30.16,91.26,0,0,235.97702
2025-01-31,sub-20777,rg-496,West Europe,Storage Account,830,1253,23.93,96.21,0,0,858.3538
2024-10-23,sub-64058,rg-656,Southeast Asia,Storage Account,182,676,2.2,99.22,0,0,360.37537
2024-02-24,sub-38548,rg-977,West Europe,Cosmos DB,555,753,4.09,97.07,0,0,466.19205
2022-02-20,sub-81654,rg-708,EAST US,App Service,840,1069,45.86,96.28,0,0,795.4437
2024-12-03,sub-91603,rg-764,north europe,Functions,287,516,20.39,91.02,0,1,306.34262
2024-02-29,sub-29494,rg-116,Southeast Asia,Virtual Machine,203,692,15.67,96.23,0,0,399.7477
2022-04-06,sub-41703,rg-357,East US,VIRTUAL MACHINE,554,608,33.38,99.49,0,0,369.4584
2021-03-07,sub-24328,rg-537,West Europe,APP SERVICE,679,1049,28.72,95.84,0,0,853.26495
2025-07-12,sub-67257,rg-351,North Europe,Functions,226,498,34.02,90.67,0,0,268.45023
2021-02-02,sub-11203,rg-300,west us,App Service,109,389,2.5,98.09,0,0,110.490685
2024-05-09,sub-46198,rg-812,West US,App Service,919,1267,31.94,93.07,0,0,887.0241
2025-02-03,sub-50639,rg-746,North Europe,SQL Database,354,532,26.13,94.4,0,0,287.35724
